_id,usina,ncu.name,ncu.datetime,ncu.config.NcuDatetime,ncu.config.DigitalInputReg,ncu.config.Alarm_NCU,ncu.config.Alarm_UPS,ncu.tcus[0].name,ncu.tcus[1].name,ncu.tcus[2].name,ncu.tcus[3].name,ncu.tcus[4].name,ncu.tcus[5].name,ncu.tcus[6].name,ncu.tcus[7].name,ncu.tcus[8].name,ncu.tcus[9].name,ncu.tcus[10].name,ncu.tcus[11].name,ncu.tcus[0].data.lastComm_s1,ncu.tcus[1].data.lastComm_s1,ncu.tcus[2].data.lastComm_s1,ncu.tcus[3].data.lastComm_s1,ncu.tcus[4].data.lastComm_s1,ncu.tcus[5].data.lastComm_s1,ncu.tcus[6].data.lastComm_s1,ncu.tcus[7].data.lastComm_s1,ncu.tcus[8].data.lastComm_s1,ncu.tcus[9].data.lastComm_s1,ncu.tcus[10].data.lastComm_s1,ncu.tcus[11].data.lastComm_s1,ncu.tcus[0].data.SafePositionState_s1,ncu.tcus[1].data.SafePositionState_s1,ncu.tcus[2].data.SafePositionState_s1,ncu.tcus[3].data.SafePositionState_s1,ncu.tcus[4].data.SafePositionState_s1,ncu.tcus[5].data.SafePositionState_s1,ncu.tcus[6].data.SafePositionState_s1,ncu.tcus[7].data.SafePositionState_s1,ncu.tcus[8].data.SafePositionState_s1,ncu.tcus[9].data.SafePositionState_s1,ncu.tcus[10].data.SafePositionState_s1,ncu.tcus[11].data.SafePositionState_s1,ncu.tcus[0].data.MainState_s1,ncu.tcus[1].data.MainState_s1,ncu.tcus[2].data.MainState_s1,ncu.tcus[3].data.MainState_s1,ncu.tcus[4].data.MainState_s1,ncu.tcus[5].data.MainState_s1,ncu.tcus[6].data.MainState_s1,ncu.tcus[7].data.MainState_s1,ncu.tcus[8].data.MainState_s1,ncu.tcus[9].data.MainState_s1,ncu.tcus[10].data.MainState_s1,ncu.tcus[11].data.MainState_s1,ncu.tcus[0].data.BTActive_a1_s1,ncu.tcus[1].data.BTActive_a1_s1,ncu.tcus[2].data.BTActive_a1_s1,ncu.tcus[3].data.BTActive_a1_s1,ncu.tcus[4].data.BTActive_a1_s1,ncu.tcus[5].data.BTActive_a1_s1,ncu.tcus[6].data.BTActive_a1_s1,ncu.tcus[7].data.BTActive_a1_s1,ncu.tcus[8].data.BTActive_a1_s1,ncu.tcus[9].data.BTActive_a1_s1,ncu.tcus[10].data.BTActive_a1_s1,ncu.tcus[11].data.BTActive_a1_s1,ncu.tcus[0].data.Alarms1_s1,ncu.tcus[1].data.Alarms1_s1,ncu.tcus[2].data.Alarms1_s1,ncu.tcus[3].data.Alarms1_s1,ncu.tcus[4].data.Alarms1_s1,ncu.tcus[5].data.Alarms1_s1,ncu.tcus[6].data.Alarms1_s1,ncu.tcus[7].data.Alarms1_s1,ncu.tcus[8].data.Alarms1_s1,ncu.tcus[9].data.Alarms1_s1,ncu.tcus[10].data.Alarms1_s1,ncu.tcus[11].data.Alarms1_s1,ncu.tcus[0].data.Alarms2_s1,ncu.tcus[1].data.Alarms2_s1,ncu.tcus[2].data.Alarms2_s1,ncu.tcus[3].data.Alarms2_s1,ncu.tcus[4].data.Alarms2_s1,ncu.tcus[5].data.Alarms2_s1,ncu.tcus[6].data.Alarms2_s1,ncu.tcus[7].data.Alarms2_s1,ncu.tcus[8].data.Alarms2_s1,ncu.tcus[9].data.Alarms2_s1,ncu.tcus[10].data.Alarms2_s1,ncu.tcus[11].data.Alarms2_s1,ncu.tcus[0].data.FlagsA_s1,ncu.tcus[1].data.FlagsA_s1,ncu.tcus[2].data.FlagsA_s1,ncu.tcus[3].data.FlagsA_s1,ncu.tcus[4].data.FlagsA_s1,ncu.tcus[5].data.FlagsA_s1,ncu.tcus[6].data.FlagsA_s1,ncu.tcus[7].data.FlagsA_s1,ncu.tcus[8].data.FlagsA_s1,ncu.tcus[9].data.FlagsA_s1,ncu.tcus[10].data.FlagsA_s1,ncu.tcus[11].data.FlagsA_s1,ncu.tcus[0].data.PanelVoltage_mV_s1,ncu.tcus[1].data.PanelVoltage_mV_s1,ncu.tcus[2].data.PanelVoltage_mV_s1,ncu.tcus[3].data.PanelVoltage_mV_s1,ncu.tcus[4].data.PanelVoltage_mV_s1,ncu.tcus[5].data.PanelVoltage_mV_s1,ncu.tcus[6].data.PanelVoltage_mV_s1,ncu.tcus[7].data.PanelVoltage_mV_s1,ncu.tcus[8].data.PanelVoltage_mV_s1,ncu.tcus[9].data.PanelVoltage_mV_s1,ncu.tcus[10].data.PanelVoltage_mV_s1,ncu.tcus[11].data.PanelVoltage_mV_s1,ncu.tcus[0].data.Position_a1_rad_s1,ncu.tcus[1].data.Position_a1_rad_s1,ncu.tcus[2].data.Position_a1_rad_s1,ncu.tcus[3].data.Position_a1_rad_s1,ncu.tcus[4].data.Position_a1_rad_s1,ncu.tcus[5].data.Position_a1_rad_s1,ncu.tcus[6].data.Position_a1_rad_s1,ncu.tcus[7].data.Position_a1_rad_s1,ncu.tcus[8].data.Position_a1_rad_s1,ncu.tcus[9].data.Position_a1_rad_s1,ncu.tcus[10].data.Position_a1_rad_s1,ncu.tcus[11].data.Position_a1_rad_s1,ncu.tcus[0].data.MotorCurrent_a1_mA_s1,ncu.tcus[1].data.MotorCurrent_a1_mA_s1,ncu.tcus[2].data.MotorCurrent_a1_mA_s1,ncu.tcus[3].data.MotorCurrent_a1_mA_s1,ncu.tcus[4].data.MotorCurrent_a1_mA_s1,ncu.tcus[5].data.MotorCurrent_a1_mA_s1,ncu.tcus[6].data.MotorCurrent_a1_mA_s1,ncu.tcus[7].data.MotorCurrent_a1_mA_s1,ncu.tcus[8].data.MotorCurrent_a1_mA_s1,ncu.tcus[9].data.MotorCurrent_a1_mA_s1,ncu.tcus[10].data.MotorCurrent_a1_mA_s1,ncu.tcus[11].data.MotorCurrent_a1_mA_s1,ncu.tcus[0].data.MotorCurrentPeak_s1,ncu.tcus[1].data.MotorCurrentPeak_s1,ncu.tcus[2].data.MotorCurrentPeak_s1,ncu.tcus[3].data.MotorCurrentPeak_s1,ncu.tcus[4].data.MotorCurrentPeak_s1,ncu.tcus[5].data.MotorCurrentPeak_s1,ncu.tcus[6].data.MotorCurrentPeak_s1,ncu.tcus[7].data.MotorCurrentPeak_s1,ncu.tcus[8].data.MotorCurrentPeak_s1,ncu.tcus[9].data.MotorCurrentPeak_s1,ncu.tcus[10].data.MotorCurrentPeak_s1,ncu.tcus[11].data.MotorCurrentPeak_s1,ncu.tcus[0].data.TargetAngle_a1_rad_s1,ncu.tcus[1].data.TargetAngle_a1_rad_s1,ncu.tcus[2].data.TargetAngle_a1_rad_s1,ncu.tcus[3].data.TargetAngle_a1_rad_s1,ncu.tcus[4].data.TargetAngle_a1_rad_s1,ncu.tcus[5].data.TargetAngle_a1_rad_s1,ncu.tcus[6].data.TargetAngle_a1_rad_s1,ncu.tcus[7].data.TargetAngle_a1_rad_s1,ncu.tcus[8].data.TargetAngle_a1_rad_s1,ncu.tcus[9].data.TargetAngle_a1_rad_s1,ncu.tcus[10].data.TargetAngle_a1_rad_s1,ncu.tcus[11].data.TargetAngle_a1_rad_s1,ncu.tcus[0].data.PanelCurrent_mA_s1,ncu.tcus[1].data.PanelCurrent_mA_s1,ncu.tcus[2].data.PanelCurrent_mA_s1,ncu.tcus[3].data.PanelCurrent_mA_s1,ncu.tcus[4].data.PanelCurrent_mA_s1,ncu.tcus[5].data.PanelCurrent_mA_s1,ncu.tcus[6].data.PanelCurrent_mA_s1,ncu.tcus[7].data.PanelCurrent_mA_s1,ncu.tcus[8].data.PanelCurrent_mA_s1,ncu.tcus[9].data.PanelCurrent_mA_s1,ncu.tcus[10].data.PanelCurrent_mA_s1,ncu.tcus[11].data.PanelCurrent_mA_s1,ncu.tcus[0].data.FinishCharge_days_s1,ncu.tcus[1].data.FinishCharge_days_s1,ncu.tcus[2].data.FinishCharge_days_s1,ncu.tcus[3].data.FinishCharge_days_s1,ncu.tcus[4].data.FinishCharge_days_s1,ncu.tcus[5].data.FinishCharge_days_s1,ncu.tcus[6].data.FinishCharge_days_s1,ncu.tcus[7].data.FinishCharge_days_s1,ncu.tcus[8].data.FinishCharge_days_s1,ncu.tcus[9].data.FinishCharge_days_s1,ncu.tcus[10].data.FinishCharge_days_s1,ncu.tcus[11].data.FinishCharge_days_s1,ncu.tcus[0].data.StateOfCharge_s1,ncu.tcus[1].data.StateOfCharge_s1,ncu.tcus[2].data.StateOfCharge_s1,ncu.tcus[3].data.StateOfCharge_s1,ncu.tcus[4].data.StateOfCharge_s1,ncu.tcus[5].data.StateOfCharge_s1,ncu.tcus[6].data.StateOfCharge_s1,ncu.tcus[7].data.StateOfCharge_s1,ncu.tcus[8].data.StateOfCharge_s1,ncu.tcus[9].data.StateOfCharge_s1,ncu.tcus[10].data.StateOfCharge_s1,ncu.tcus[11].data.StateOfCharge_s1,ncu.tcus[0].data.RemainingCapatity_mAh_s1,ncu.tcus[1].data.RemainingCapatity_mAh_s1,ncu.tcus[2].data.RemainingCapatity_mAh_s1,ncu.tcus[3].data.RemainingCapatity_mAh_s1,ncu.tcus[4].data.RemainingCapatity_mAh_s1,ncu.tcus[5].data.RemainingCapatity_mAh_s1,ncu.tcus[6].data.RemainingCapatity_mAh_s1,ncu.tcus[7].data.RemainingCapatity_mAh_s1,ncu.tcus[8].data.RemainingCapatity_mAh_s1,ncu.tcus[9].data.RemainingCapatity_mAh_s1,ncu.tcus[10].data.RemainingCapatity_mAh_s1,ncu.tcus[11].data.RemainingCapatity_mAh_s1,ncu.tcus[0].data.FullCapatity_mAh_s1,ncu.tcus[1].data.FullCapatity_mAh_s1,ncu.tcus[2].data.FullCapatity_mAh_s1,ncu.tcus[3].data.FullCapatity_mAh_s1,ncu.tcus[4].data.FullCapatity_mAh_s1,ncu.tcus[5].data.FullCapatity_mAh_s1,ncu.tcus[6].data.FullCapatity_mAh_s1,ncu.tcus[7].data.FullCapatity_mAh_s1,ncu.tcus[8].data.FullCapatity_mAh_s1,ncu.tcus[9].data.FullCapatity_mAh_s1,ncu.tcus[10].data.FullCapatity_mAh_s1,ncu.tcus[11].data.FullCapatity_mAh_s1,ncu.tcus[0].data.Voltage_mV_s1,ncu.tcus[1].data.Voltage_mV_s1,ncu.tcus[2].data.Voltage_mV_s1,ncu.tcus[3].data.Voltage_mV_s1,ncu.tcus[4].data.Voltage_mV_s1,ncu.tcus[5].data.Voltage_mV_s1,ncu.tcus[6].data.Voltage_mV_s1,ncu.tcus[7].data.Voltage_mV_s1,ncu.tcus[8].data.Voltage_mV_s1,ncu.tcus[9].data.Voltage_mV_s1,ncu.tcus[10].data.Voltage_mV_s1,ncu.tcus[11].data.Voltage_mV_s1,ncu.tcus[0].data.AvgCurrent_mA_s1,ncu.tcus[1].data.AvgCurrent_mA_s1,ncu.tcus[2].data.AvgCurrent_mA_s1,ncu.tcus[3].data.AvgCurrent_mA_s1,ncu.tcus[4].data.AvgCurrent_mA_s1,ncu.tcus[5].data.AvgCurrent_mA_s1,ncu.tcus[6].data.AvgCurrent_mA_s1,ncu.tcus[7].data.AvgCurrent_mA_s1,ncu.tcus[8].data.AvgCurrent_mA_s1,ncu.tcus[9].data.AvgCurrent_mA_s1,ncu.tcus[10].data.AvgCurrent_mA_s1,ncu.tcus[11].data.AvgCurrent_mA_s1,ncu.tcus[0].data.Current_mA_s1,ncu.tcus[1].data.Current_mA_s1,ncu.tcus[2].data.Current_mA_s1,ncu.tcus[3].data.Current_mA_s1,ncu.tcus[4].data.Current_mA_s1,ncu.tcus[5].data.Current_mA_s1,ncu.tcus[6].data.Current_mA_s1,ncu.tcus[7].data.Current_mA_s1,ncu.tcus[8].data.Current_mA_s1,ncu.tcus[9].data.Current_mA_s1,ncu.tcus[10].data.Current_mA_s1,ncu.tcus[11].data.Current_mA_s1,ncu.tcus[0].data.TempPcb_Kx10_s1,ncu.tcus[1].data.TempPcb_Kx10_s1,ncu.tcus[2].data.TempPcb_Kx10_s1,ncu.tcus[3].data.TempPcb_Kx10_s1,ncu.tcus[4].data.TempPcb_Kx10_s1,ncu.tcus[5].data.TempPcb_Kx10_s1,ncu.tcus[6].data.TempPcb_Kx10_s1,ncu.tcus[7].data.TempPcb_Kx10_s1,ncu.tcus[8].data.TempPcb_Kx10_s1,ncu.tcus[9].data.TempPcb_Kx10_s1,ncu.tcus[10].data.TempPcb_Kx10_s1,ncu.tcus[11].data.TempPcb_Kx10_s1,ncu.tcus[0].data.TempBat_Kx10_s1,ncu.tcus[1].data.TempBat_Kx10_s1,ncu.tcus[2].data.TempBat_Kx10_s1,ncu.tcus[3].data.TempBat_Kx10_s1,ncu.tcus[4].data.TempBat_Kx10_s1,ncu.tcus[5].data.TempBat_Kx10_s1,ncu.tcus[6].data.TempBat_Kx10_s1,ncu.tcus[7].data.TempBat_Kx10_s1,ncu.tcus[8].data.TempBat_Kx10_s1,ncu.tcus[9].data.TempBat_Kx10_s1,ncu.tcus[10].data.TempBat_Kx10_s1,ncu.tcus[11].data.TempBat_Kx10_s1,ncu.tcus[0].data.MbAddress_PUB_s1,ncu.tcus[1].data.MbAddress_PUB_s1,ncu.tcus[2].data.MbAddress_PUB_s1,ncu.tcus[3].data.MbAddress_PUB_s1,ncu.tcus[4].data.MbAddress_PUB_s1,ncu.tcus[5].data.MbAddress_PUB_s1,ncu.tcus[6].data.MbAddress_PUB_s1,ncu.tcus[7].data.MbAddress_PUB_s1,ncu.tcus[8].data.MbAddress_PUB_s1,ncu.tcus[9].data.MbAddress_PUB_s1,ncu.tcus[10].data.MbAddress_PUB_s1,ncu.tcus[11].data.MbAddress_PUB_s1,ncu.tcus[0].data.StateOfHealth_s1,ncu.tcus[1].data.StateOfHealth_s1,ncu.tcus[2].data.StateOfHealth_s1,ncu.tcus[3].data.StateOfHealth_s1,ncu.tcus[4].data.StateOfHealth_s1,ncu.tcus[5].data.StateOfHealth_s1,ncu.tcus[6].data.StateOfHealth_s1,ncu.tcus[7].data.StateOfHealth_s1,ncu.tcus[8].data.StateOfHealth_s1,ncu.tcus[9].data.StateOfHealth_s1,ncu.tcus[10].data.StateOfHealth_s1,ncu.tcus[11].data.StateOfHealth_s1,ncu.config.HardwareId,ncu.config.SoftwareId,ncu.config.ipAddress3,ncu.config.ipAddress2,ncu.config.ipAddress1,ncu.config.ipAddress0,ncu.config.macAddress5,ncu.config.macAddress4,ncu.config.macAddress3,ncu.config.macAddress2,ncu.config.macAddress1,ncu.config.macAddress0,ncu.config.WindAlarmOnThr_mps_1,ncu.config.WindAlarmOffThr_mps_1,ncu.config.WindAlarmOnTime_s_1,ncu.config.WindAlarmOffTime_s_1,ncu.config.WindLevel1Thr_mps_1,ncu.config.WindLevel2Thr_mps_1,ncu.config.WindLevel3Thr_mps_1,ncu.config.WindLevel4Thr_mps_1,ncu.config.WindLevel5Thr_mps_1,ncu.config.WindLevel6Thr_mps_1,ncu.config.WindLevel7Thr_mps_1,ncu.config.WindLevel1OnTime_s_1,ncu.config.WindLevel2OnTime_s_1,ncu.config.WindLevel3OnTime_s_1,ncu.config.WindLevel4OnTime_s_1,ncu.config.WindLevel5OnTime_s_1,ncu.config.WindLevel6OnTime_s_1,ncu.config.WindLevel7OnTime_s_1,ncu.config.WindLevel1OffTime_s_1,ncu.config.WindLevel2OffTime_s_1,ncu.config.WindLevel3OffTime_s_1,ncu.config.WindLevel4OffTime_s_1,ncu.config.WindLevel5OffTime_s_1,ncu.config.WindLevel6OffTime_s_1,ncu.config.WindLevel7OffTime_s_1,ncu.config.WindHighTime_s_1,ncu.config.GustyWindTime_s_1,ncu.config.GustyWindNum_1
64db673a435f966a532267e6,Ribeirao_Bonito-SP,NCU1,2023-08-15 08:53:25-03:00,1692100405.0,2,0,2,TCU1,TCU2,TCU3,TCU4,TCU5,TCU6,TCU7,TCU8,TCU9,TCU10,TCU11,TCU12,1692100402,1692100403,1692100403,1692100406,1692100406,1692100406,1692100406,1692100406,1692100406,1692100406,1692100407,1692100407,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32834,32834,32834,32834,32834,32834,32834,32834,32834,32834,32834,32834,23935,24008,23883,24025,24012,24059,23965,23947,23969,23870,24025,23917,-55.72909804202148,-55.5052864032985,-55.28147476457552,-55.5052864032985,-55.952909680744455,-55.05766312585254,-55.5052864032985,-55.72909804202148,-55.28147476457552,-55.72909804202148,-55.5052864032985,-55.72909804202148,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,21,10,0,10,10,0,10,0,-1.0078155994415283,-1.0078154802322388,-1.0078152418136597,-1.007814884185791,-1.0078155994415283,-1.0078154802322388,-1.0078153610229492,-1.0078152418136597,-1.0078152418136597,-1.0078154802322388,-1.0078152418136597,-1.0078152418136597,26,25,23,20,26,25,24,23,23,25,23,23,255,255,255,255,255,255,255,255,255,255,255,255,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28117,28177,28117,28086,28132,28162,28193,28208.0,28132,28132,28086,28162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,2900,2970,2970,2970,2960,2970,2970,2980,2980,2980,2970,2980.0,2900,2970,2970,2970,2960,2970,2970,2980,2980,2980,2970,1,2,3,4,5.0,6,7,8,9,10,11,12,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64db6861435f966a532267ec,Ribeirao_Bonito-SP,NCU1,2023-08-15 08:58:20-03:00,1692100700.0,2,0,2,TCU1,TCU2,TCU3,TCU4,TCU5,TCU6,TCU7,TCU8,TCU9,TCU10,TCU11,TCU12,1692100699,1692100699,1692100700,1692100700,1692100700,1692100700,1692100700,1692100700,1692100700,1692100700,1692100703,1692100703,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32834,32834,32834,32834,32834,32834,32834,32834,32834,32834,32834,32834,23952,24008,23939,24029,23995,24046,23960,23995,23969,23819,24033,23922,-55.72909804202148,-55.5052864032985,-55.28147476457552,-55.5052864032985,-55.952909680744455,-55.05766312585254,-55.5052864032985,-55.72909804202148,-55.28147476457552,-55.72909804202148,-55.5052864032985,-55.72909804202148,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,21,10,0,10,10,0,21,0,-0.9843765497207642,-0.9843764305114746,-0.9843763709068298,-0.9843761920928956,-0.9843765497207642,-0.9843766093254088,-0.9843764901161194,-0.9843763709068298,-0.9843763709068298,-0.9843764305114746,-0.9843764305114746,-0.9843764901161194,26,24,23,20,26,27,25,23,23,24,24,25,255,255,255,255,255,255,255,255,255,255,255,255,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28162,28162,28056,28056,28101,30349,28223,28117.0,28101,28086,28041,28208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,2880,2970,2970,2980,2970,2970,2970,2990,2980,2990,2970,2980.0,2880,2970,2970,2980,2970,2970,2970,2990,2980,2990,2970,1,2,3,4,5.0,6,7,8,9,10,11,12,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64db6989435f966a532267f2,Ribeirao_Bonito-SP,NCU1,2023-08-15 09:03:15-03:00,1692100995.0,2,0,2,TCU1,TCU2,TCU3,TCU4,TCU5,TCU6,TCU7,TCU8,TCU9,TCU10,TCU11,TCU12,1692100994,1692100994,1692100994,1692100994,1692100994,1692100997,1692100997,1692100997,1692100998,1692100998,1692100998,1692100998,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32834,32834,32834,32834,32834,32834,32834,32834,32834,32834,32834,32834,23913,23956,23926,24029,24016,24046,23952,23960,23990,23866,24033,23926,-55.72909804202148,-55.5052864032985,-55.28147476457552,-55.5052864032985,-55.952909680744455,-55.05766312585254,-55.5052864032985,-55.72909804202148,-55.28147476457552,-55.72909804202148,-55.5052864032985,-55.72909804202148,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,21,10,0,10,21,0,21,0,-0.9609390497207642,-0.9609389305114746,-0.9609388709068298,-0.9609388113021852,-0.9609390497207642,-0.9609389901161194,-0.9609389305114746,-0.9609388113021852,-0.9609388709068298,-0.9609388709068298,-0.9609388709068298,-0.9609388709068298,26,24,23,22,26,25,24,22,23,23,23,23,255,255,255,255,255,255,255,255,255,255,255,255,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28086,28193,28177,28117,28101,28177,28208,28162.0,28162,28132,28086,28223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,2910,2980,2980,2980,2970,2970,2980,2990,2990,2990,2970,2990.0,2910,2980,2980,2980,2970,2970,2980,2990,2990,2990,2970,1,2,3,4,5.0,6,7,8,9,10,11,12,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64db6ab0435f966a532267f8,Ribeirao_Bonito-SP,NCU1,2023-08-15 09:08:11-03:00,1692101291.0,2,0,2,TCU1,TCU2,TCU3,TCU4,TCU5,TCU6,TCU7,TCU8,TCU9,TCU10,TCU11,TCU12,1692101291,1692101291,1692101291,1692101292,1692101292,1692101292,1692101292,1692101292,1692101292,1692101292,1692101292,1692101293,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32832,32832,32832,32832,32832,32832,32832,32832,32832,32832,32832,32832,23917,23973,23947,24055,24020,24012,23969,23982,23978,23831,24038,23917,-54.16241657096063,-53.93860493223765,-53.714793293514674,-53.93860493223765,-54.38622820968361,-53.4909816547917,-54.16241657096063,-54.16241657096063,-53.714793293514674,-54.16241657096063,-53.93860493223765,-54.16241657096063,0,0,0,0,0,0,0,0,0,0,0,0,696,653,664,760,664,942,707,889,685,760,696,632,-0.9375016689300536,-0.9375014305114746,-0.9375013113021852,-0.9375011920928956,-0.9375015497207642,-0.9375014901161194,-0.9375014305114746,-0.9375013709068298,-0.9375013709068298,-0.9375013709068298,-0.9375013709068298,-0.9375013709068298,28,24,22,20,26,25,24,23,23,23,23,23,255,255,255,255,255,255,255,255,255,255,255,255,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30987,28147,28086,28117,28177,28177,30623,28223.0,28056,28147,28071,28162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,2900,2980,2990,2990,2980,2980,2980,2990,2990,3000,2980,2990.0,2900,2980,2990,2990,2980,2980,2980,2990,2990,3000,2980,1,2,3,4,5.0,6,7,8,9,10,11,12,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64db6bd8435f966a532267fe,Ribeirao_Bonito-SP,NCU1,2023-08-15 09:13:07-03:00,1692101586.0,2,0,2,TCU1,TCU2,TCU3,TCU4,TCU5,TCU6,TCU7,TCU8,TCU9,TCU10,TCU11,TCU12,1692101584,1692101584,1692101585,1692101585,1692101585,1692101585,1692101585,1692101586,1692101589,1692101589,1692101589,1692101589,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32832,32832,32832,32832,32832,32832,32832,32832,32832,32832,32832,32832,23900,23986,23892,24016,24029,24020,23999,23999,23999,23844,24012,23917,-52.59573509989979,-52.37192346117681,-52.148111822453835,-52.148111822453835,-52.81954673862277,-52.148111822453835,-52.37192346117681,-52.59573509989979,-52.148111822453835,-52.59573509989979,-52.148111822453835,-52.37192346117681,0,0,0,0,0,0,0,0,0,0,0,0,1071,1157,1028,1382,1103,1339,1253,1521,1189,1242,1103,1050,-0.9179702997207642,-0.9179701805114746,-0.9179701209068298,-0.9179699420928956,-0.9179703593254088,-0.9179702401161194,-0.9179702997207642,-0.9179701209068298,-0.9179701209068298,-0.9179701805114746,-0.9179701209068298,-0.9179701805114746,26,24,23,20,27,25,26,23,23,24,23,24,255,255,255,255,255,255,255,255,255,255,255,255,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28162,28162,28177,28101,28193,28193,28132,28208.0,28056,28071,28056,28208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2900,2990,2990,2990,2980,2980,2990,3000,3000,3000,2990,3000.0,2900,2990,2990,2990,2980,2980,2990,3000,3000,3000,2990,1,2,3,4,5.0,6,7,8,9,10,11,12,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
